,value,trip_class,origin,number_of_changes,gate,found_at,distance,destination,depart_date,airline,actual
2514,15350.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T06:48:11,0,ALG,2022-07-05,W9,True
2515,9714.0,0,MOW,1.0,SuperSaver,2022-02-09T10:01:47,0,TIA,2022-07-04,A3,True
2516,15448.0,0,MOW,1.0,Biletix,2022-02-02T16:06:06,0,ANE,2022-07-15,AF,True
2517,38687.0,0,MOW,1.0,Aviakassa,2022-02-07T12:07:11,0,ABV,2022-07-14,MS,True
2518,8471.0,0,MOW,0.0,City.Travel,2022-02-08T14:28:46,0,FMM,2022-07-11,DP,True
2519,3685.0,0,MOW,0.0,Rusline,2022-02-04T00:16:38,0,URS,2022-07-23,7R,True
2520,33797.0,0,MOW,1.0,Flydubai,2022-02-03T00:39:25,0,JIB,2022-07-19,FZ,True
2521,29069.0,0,MOW,2.0,Kiwi.com,2022-02-08T06:58:42,0,SPK,2022-07-10,EY,True
2522,13817.0,0,MOW,2.0,Kiwi.com,2022-02-05T17:14:54,0,RNS,2022-07-31,W9,True
2523,5634.0,0,MOW,1.0,KupiBilet.ru,2022-02-04T00:18:40,0,HMA,2022-07-23,DP,True
2524,9688.0,0,MOW,2.0,Kiwi.com,2022-02-06T18:09:09,0,TLS,2022-07-22,W6,True
2525,35771.0,0,MOW,1.0,Rehlat,2022-02-05T20:49:28,0,PUJ,2022-07-28,AF,True
2526,6135.0,0,MOW,0.0,Utair,2022-02-04T01:15:28,0,NOJ,2022-07-23,UT,True
2527,26033.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T14:17:43,0,PWE,2022-07-17,SU,True
2528,10574.0,0,MOW,1.0,Aviakassa,2022-02-06T10:13:19,0,JSI,2022-07-08,A3,True
2529,10815.0,0,MOW,0.0,Utair,2022-02-07T15:02:55,0,USK,2022-07-26,UT,True
2530,8365.0,0,MOW,1.0,Clickavia,2022-02-06T22:23:33,0,BEY,2022-07-19,A3,True
2531,10050.0,0,MOW,2.0,Kiwi.com,2022-02-05T20:56:08,0,LUX,2022-07-01,W6,True
2532,40720.0,0,MOW,2.0,SuperSaver,2022-02-03T08:28:46,0,DOD,2022-07-01,TK,True
2533,23865.0,0,MOW,1.0,City.Travel,2022-02-08T07:01:04,0,SIN,2022-07-02,EY,True
2534,17332.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T18:40:51,0,PDL,2022-07-11,A3,True
2535,12159.0,0,MOW,2.0,Kiwi.com,2022-02-05T14:27:22,0,MAH,2022-07-22,W6,True
2536,14420.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T19:59:49,0,AJA,2022-07-01,AF,True
2537,8950.0,0,MOW,1.0,Kiwi.com,2022-02-08T08:41:53,0,RJK,2022-07-16,W9,True
2538,12481.0,0,MOW,1.0,SuperSaver,2022-02-09T08:26:53,0,DEL,2022-07-04,EY,True
2539,7222.0,0,MOW,1.0,Kiwi.com,2022-02-08T14:18:01,0,IEV,2022-07-02,W6,True
2540,38192.0,0,MOW,1.0,KupiBilet.ru,2022-02-06T19:10:50,0,DFW,2022-07-01,SU,True
2541,14425.0,0,MOW,2.0,Kiwi.com,2022-02-02T19:13:26,0,RMF,2022-07-04,U2,True
2542,3499.0,0,MOW,0.0,OneTwoTrip,2022-02-07T23:36:59,0,RTW,2022-07-18,DP,True
2543,10114.0,0,MOW,2.0,Kiwi.com,2022-02-09T09:41:54,0,IZM,2022-07-20,A4,True
2544,9344.0,0,MOW,2.0,Kiwi.com,2022-02-02T11:09:41,0,ZAD,2022-07-08,W6,True
2545,3940.0,0,MOW,0.0,Biletix,2022-02-08T16:08:04,0,CEK,2022-07-07,N4,True
2546,14240.0,0,MOW,1.0,KupiBilet.ru,2022-02-05T11:30:10,0,CND,2022-07-01,TK,True
2547,13720.0,0,MOW,1.0,Kiwi.com,2022-02-07T15:06:17,0,THR,2022-07-21,PC,True
2548,36344.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T13:37:33,0,ATL,2022-07-17,SU,True
2549,36753.0,0,MOW,1.0,Aviakassa,2022-02-09T07:23:16,0,ULN,2022-07-09,TK,True
2550,963.0,0,MOW,0.0,Пегас Тур,2022-02-06T21:11:47,0,BZK,2022-07-18,S7,True
2551,36523.0,0,MOW,2.0,KupiBilet.ru,2022-02-04T09:28:59,0,TPE,2022-07-02,TK,True
2552,12804.0,0,MOW,1.0,Kiwi.com,2022-02-05T14:24:57,0,TZX,2022-07-21,PC,True
2553,11642.0,0,MOW,1.0,Kiwi.com,2022-02-03T18:21:07,0,GLA,2022-07-01,BA,True
2554,19296.0,0,MOW,1.0,S7 Airlines,2022-02-07T14:28:52,0,TJU,2022-07-08,S7,True
2555,7797.0,0,MOW,1.0,SuperKassa.ru,2022-02-09T02:16:16,0,IAR,2022-07-28,UT,True
2556,16342.0,0,MOW,1.0,City.Travel️,2022-02-09T07:29:11,0,MLE,2022-07-09,FZ,True
2557,22140.0,0,MOW,2.0,Kiwi.com,2022-02-06T07:52:33,0,PUS,2022-07-01,S7,True
2558,8874.0,0,MOW,0.0,Tinkoff,2022-02-09T08:07:37,0,GZP,2022-07-10,DP,True
2559,35077.0,0,MOW,3.0,OneTwoTrip,2022-02-09T08:12:54,0,YOW,2022-07-20,WS,True
2560,8745.0,0,MOW,0.0,Utair,2022-02-07T15:08:13,0,NNM,2022-07-26,UT,True
2561,11689.0,0,MOW,1.0,Kiwi.com,2022-02-04T09:23:48,0,CCF,2022-07-14,W9,True
2562,14095.0,0,MOW,0.0,S7 Airlines,2022-02-05T17:04:41,0,UKK,2022-07-23,S7,True
2563,15809.0,0,MOW,2.0,Biletix,2022-02-04T11:51:45,0,GRZ,2022-07-11,AF,True
2564,9882.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T09:22:05,0,CAS,2022-07-10,W9,True
2565,5210.0,0,MOW,0.0,Utair,2022-02-07T13:41:42,0,KJA,2022-07-08,UT,True
2566,8866.0,0,MOW,2.0,Kiwi.com,2022-02-03T15:29:52,0,GVA,2022-07-24,W6,True
2567,8166.0,0,MOW,1.0,Aviakassa,2022-02-05T16:33:04,0,BGO,2022-07-16,AY,True
2568,24262.0,0,MOW,2.0,Kiwi.com,2022-02-06T20:47:36,0,OMO,2022-07-02,AY,True
2569,9329.0,0,MOW,2.0,Kiwi.com,2022-02-08T05:27:59,0,ADA,2022-07-13,N4,True
2570,20303.0,0,MOW,1.0,Kiwi.com,2022-02-09T08:43:43,0,PDV,2022-07-24,W9,True
2571,10690.0,0,MOW,1.0,Kiwi.com,2022-02-07T21:18:03,0,VRN,2022-07-01,SU,True
2572,9130.0,0,MOW,1.0,AirFrance,2022-02-08T12:08:47,0,LJU,2022-07-07,AF,True
2573,2716.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T16:30:08,0,MRV,2022-07-12,R3,True
2574,39144.0,0,MOW,1.0,SuperKassa.ru,2022-02-02T15:33:58,0,MBJ,2022-07-16,SU,True
2575,8654.0,0,MOW,2.0,Kiwi.com,2022-02-03T10:53:03,0,TCI,2022-07-07,FR,True
2576,9118.0,0,MOW,1.0,Kiwi.com,2022-02-07T21:18:16,0,KUT,2022-07-02,5W,True
2577,11496.0,0,MOW,3.0,Tickets.ru,2022-02-04T03:28:28,0,OZH,2022-07-22,W6,True
2578,4049.0,0,MOW,0.0,KupiBilet.ru,2022-02-07T23:20:14,0,GOJ,2022-07-27,S7,True
2579,39078.0,0,MOW,2.0,Kiwi.com,2022-02-07T13:19:29,0,ENI,2022-07-14,SU,True
2580,8983.0,0,MOW,0.0,KupiBilet.ru,2022-02-07T23:31:41,0,NYM,2022-07-27,S7,True
2581,9200.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T02:06:30,0,LIS,2022-07-27,A3,True
2582,8077.0,0,MOW,1.0,OneTwoTrip,2022-02-05T07:17:11,0,STR,2022-07-27,A3,True
2583,28320.0,0,MOW,2.0,Kiwi.com,2022-02-06T11:59:16,0,CEB,2022-07-22,S7,True
2584,7665.0,0,MOW,1.0,Kiwi.com,2022-02-09T07:04:24,0,BOD,2022-07-17,W9,True
2585,4894.0,0,MOW,1.0,SuperKassa.ru,2022-02-05T05:00:14,0,KLF,2022-07-17,S7,True
2586,11050.0,0,MOW,0.0,Tinkoff,2022-02-08T18:21:16,0,LBD,2022-07-21,S7,True
2587,14285.0,0,MOW,1.0,KupiBilet.ru,2022-02-06T18:38:59,0,HSA,2022-07-18,TK,True
2588,29421.0,0,MOW,4.0,KupiBilet.ru,2022-02-07T10:33:54,0,YQB,2022-07-01,WS,True
2589,5158.0,0,MOW,0.0,Kiwi.com,2022-02-08T12:32:24,0,DEB,2022-07-02,W6,True
2590,37454.0,0,MOW,1.0,KupiBilet.ru,2022-02-02T20:30:36,0,KBL,2022-07-02,TK,True
2591,11000.0,0,MOW,0.0,BiletDV.ru,2022-02-07T23:27:20,0,GDX,2022-07-27,FV,True
2592,23465.0,0,MOW,1.0,City.Travel️,2022-02-07T12:58:05,0,KUL,2022-07-16,SQ,True
2593,7821.0,0,MOW,1.0,KLM,2022-02-09T06:46:06,0,BEG,2022-07-06,KL,True
2594,11287.0,0,MOW,1.0,SuperKassa.ru,2022-02-07T08:17:13,0,BUS,2022-07-28,B2,True
2595,9640.0,0,MOW,1.0,Kiwi.com,2022-02-06T19:00:04,0,DOH,2022-07-01,5W,True
2596,11480.0,0,MOW,2.0,Kiwi.com,2022-02-08T22:18:31,0,GRO,2022-07-31,W9,True
2597,6760.0,0,MOW,0.0,Uzbekistan airways,2022-02-06T09:53:09,0,NMA,2022-07-22,HY,True
2598,8010.0,0,MOW,0.0,OneTwoTrip,2022-02-04T14:48:22,0,SKP,2022-07-22,N4,True
2599,6194.0,0,MOW,0.0,TUI,2022-02-06T10:12:03,0,KEJ,2022-07-24,DP,True
2600,28808.0,0,MOW,2.0,SuperSaver,2022-02-08T17:51:45,0,UTP,2022-07-04,EY,True
2601,12335.0,0,MOW,0.0,Rusline,2022-02-08T09:25:31,0,VKT,2022-07-16,7R,True
2602,6730.0,0,MOW,2.0,Kiwi.com,2022-02-03T11:53:58,0,BRU,2022-07-06,W6,True
2603,2508.0,0,MOW,0.0,SuperKassa.ru,2022-02-08T17:44:16,0,MCX,2022-07-27,N4,True
2604,10320.0,0,MOW,0.0,MEGO.travel,2022-02-02T22:19:59,0,SLY,2022-07-22,YC,True
2605,15532.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T22:35:56,0,MIR,2022-07-12,AF,True
2606,13927.0,0,MOW,1.0,Kiwi.com,2022-02-07T12:21:26,0,BRN,2022-07-11,2L,True
2607,16012.0,0,MOW,2.0,Aviakassa,2022-02-08T21:31:32,0,BOM,2022-07-01,EY,True
2608,6732.0,0,MOW,2.0,Kiwi.com,2022-02-03T20:28:29,0,BNX,2022-07-18,W6,True
2609,5772.0,0,MOW,1.0,SuperSaver,2022-02-09T07:51:55,0,MAD,2022-07-06,A3,True
2610,3885.0,0,MOW,0.0,Utair,2022-02-07T15:01:50,0,SCW,2022-07-26,UT,True
2611,3049.0,0,MOW,0.0,Tinkoff,2022-02-09T09:37:34,0,AAQ,2022-07-26,DP,True
2612,10592.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T16:27:09,0,OLB,2022-07-01,W6,True
2613,4277.0,0,MOW,0.0,Kiwi.com,2022-02-09T09:54:21,0,LON,2022-07-20,W9,True
2614,12178.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T11:15:43,0,SSH,2022-07-07,S7,True
2615,5586.0,0,MOW,1.0,SuperSaver,2022-02-09T10:44:10,0,FRA,2022-07-07,A3,True
2616,6320.0,0,MOW,2.0,Kiwi.com,2022-02-03T14:05:54,0,PMO,2022-07-19,W6,True
2617,36475.0,0,MOW,3.0,KupiBilet.ru,2022-02-07T21:37:45,0,CUN,2022-07-28,TK,True
2618,16146.0,0,MOW,1.0,SuperSaver,2022-02-09T07:18:47,0,DMB,2022-07-10,KC,True
2619,40629.0,0,MOW,1.0,KupiBilet.ru,2022-02-04T10:41:11,0,TPA,2022-07-24,SU,True
2620,6937.0,0,MOW,1.0,SuperKassa.ru,2022-02-08T08:39:32,0,OSL,2022-07-14,N4,True
2621,7295.0,0,MOW,1.0,Aviakassa,2022-02-06T16:45:28,0,IWA,2022-07-01,7R,True
2622,38780.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T07:40:26,0,CAN,2022-07-29,TK,True
2623,35423.0,0,MOW,1.0,TAP Portugal,2022-02-08T08:22:12,0,LAD,2022-07-01,TP,True
2624,24338.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T18:49:05,0,HAN,2022-07-30,SQ,True
2625,8892.0,0,MOW,1.0,Kiwi.com,2022-02-08T09:18:17,0,RAK,2022-07-06,W9,True
2626,6892.0,0,MOW,2.0,Tickets.ru,2022-02-03T05:41:04,0,CTA,2022-07-24,W6,True
2627,6649.0,0,MOW,0.0,Uzbekistan airways,2022-02-06T15:29:08,0,NVI,2022-07-06,HY,True
2628,3180.0,0,MOW,0.0,Azimuth,2022-02-08T12:26:48,0,KRR,2022-07-12,A4,True
2629,10344.0,0,MOW,2.0,Kiwi.com,2022-02-05T17:29:07,0,SUF,2022-07-01,W6,True
2630,40587.0,0,MOW,1.0,Aviakassa,2022-02-08T14:18:16,0,OLZ,2022-07-17,R3,True
2631,19580.0,0,MOW,3.0,Tickets.ru,2022-02-03T01:48:03,0,AQJ,2022-07-20,FR,True
2632,26749.0,0,MOW,2.0,Biletix,2022-02-05T18:13:41,0,KBV,2022-07-25,EY,True
2633,14851.0,0,MOW,1.0,SuperSaver,2022-02-08T21:45:21,0,AKX,2022-07-20,KC,True
2634,38303.0,0,MOW,2.0,Biletix,2022-02-03T10:51:24,0,PRI,2022-07-26,QR,True
2635,5988.0,0,MOW,0.0,Kiwi.com,2022-02-09T10:54:12,0,BUD,2022-07-02,W6,True
2636,6596.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T10:48:27,0,PAR,2022-07-11,W6,True
2637,6863.0,0,MOW,0.0,OneTwoTrip,2022-02-07T23:50:06,0,FRU,2022-07-18,SU,True
2638,36813.0,0,MOW,2.0,Kiwi.com,2022-02-09T09:39:06,0,YYC,2022-07-01,WS,True
2639,13645.0,0,MOW,2.0,Kiwi.com,2022-02-08T12:11:19,0,AES,2022-07-31,N4,True
2640,11294.0,0,MOW,2.0,OneTwoTrip,2022-02-08T16:30:03,0,SCO,2022-07-02,5W,True
2641,10167.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T20:10:10,0,NQZ,2022-07-07,S7,True
2642,11725.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T18:25:55,0,NAJ,2022-07-04,TK,True
2643,5655.0,0,MOW,0.0,S7 Airlines,2022-02-08T15:39:56,0,SKD,2022-07-11,S7,True
2644,17395.0,0,MOW,2.0,KupiBilet.ru,2022-02-06T18:23:50,0,FAE,2022-07-01,KL,True
2645,31370.0,0,MOW,2.0,Kiwi.com,2022-02-06T19:20:36,0,NGO,2022-07-18,EY,True
2646,17051.0,0,MOW,2.0,KupiBilet.ru,2022-02-03T06:50:36,0,KHI,2022-07-30,5W,True
2647,11410.0,0,MOW,1.0,MEGO.travel,2022-02-04T18:02:51,0,BQS,2022-07-12,UT,True
2648,4515.0,0,MOW,0.0,Utair,2022-02-07T13:01:19,0,KUF,2022-07-07,UT,True
2649,14335.0,0,MOW,0.0,ИрАэро,2022-02-03T07:23:29,0,KYZ,2022-07-15,IO,True
2650,12939.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T11:29:34,0,INN,2022-07-23,KL,True
2651,7804.0,0,MOW,1.0,Kiwi.com,2022-02-05T21:57:11,0,MCT,2022-07-25,5W,True
2652,5499.0,0,MOW,0.0,Tinkoff,2022-02-08T12:14:06,0,TOF,2022-07-17,DP,True
2653,10700.0,0,MOW,3.0,Tickets.ru,2022-02-03T08:02:24,0,NAV,2022-07-11,A4,True
2654,8308.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T10:36:23,0,BAK,2022-07-09,5N,True
2655,18104.0,0,MOW,2.0,KupiBilet.ru,2022-02-02T18:07:20,0,MAA,2022-07-01,EY,True
2656,6974.0,0,MOW,2.0,KupiBilet.ru,2022-02-03T07:14:38,0,BLQ,2022-07-19,W6,True
2657,8794.0,0,MOW,1.0,KLM,2022-02-07T11:21:49,0,HAJ,2022-07-02,KL,True
2658,12156.0,0,MOW,1.0,Air Serbia,2022-02-09T06:39:46,0,TIV,2022-07-01,JU,True
2659,10887.0,0,MOW,2.0,KupiBilet.ru,2022-02-06T15:29:32,0,KLX,2022-07-02,W6,True
2660,33868.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T16:54:00,0,PTY,2022-07-11,SU,True
2661,10918.0,0,MOW,2.0,Tickets.ru,2022-02-02T19:53:01,0,LBA,2022-07-30,W9,True
2662,38678.0,0,MOW,2.0,Kiwi.com,2022-02-06T04:02:48,0,NJF,2022-07-15,FZ,True
2663,11731.0,0,MOW,1.0,Bravofly,2022-02-08T20:10:04,0,DXB,2022-07-12,EY,True
2664,37586.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T20:45:42,0,KIN,2022-07-10,TK,True
2665,7035.0,0,MOW,1.0,Kiwi.com,2022-02-07T21:59:11,0,VCE,2022-07-13,W9,True
2666,21554.0,0,MOW,1.0,SuperSaver,2022-02-08T18:06:08,0,JNB,2022-07-31,EY,True
2667,38069.0,0,MOW,1.0,KupiBilet.ru,2022-02-02T15:01:46,0,REP,2022-07-28,SQ,True
2668,41513.0,0,MOW,1.0,TAP Portugal,2022-02-08T19:16:40,0,RAI,2022-07-11,TP,True
2669,7870.0,0,MOW,2.0,Kiwi.com,2022-02-03T14:18:58,0,SOF,2022-07-22,W6,True
2670,10536.0,0,MOW,1.0,City.Travel️,2022-02-07T18:16:36,0,REK,2022-07-09,AY,True
2671,8336.0,0,MOW,1.0,SuperSaver,2022-02-08T20:09:56,0,CHQ,2022-07-20,A3,True
2672,12995.0,0,MOW,1.0,SuperKassa.ru,2022-02-08T23:48:46,0,VVO,2022-07-24,WZ,True
2673,13480.0,0,MOW,1.0,KupiBilet.ru,2022-02-06T06:55:42,0,BTK,2022-07-24,R3,True
2674,4205.0,0,MOW,0.0,Red Wings,2022-02-07T23:30:27,0,EGO,2022-07-27,WZ,True
2675,10185.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T16:08:07,0,PFO,2022-07-28,S7,True
2676,28336.0,0,MOW,2.0,MEGO.travel,2022-02-08T20:18:49,0,LAX,2022-07-08,TK,True
2677,20747.0,0,MOW,1.0,Mytrip.com,2022-02-06T05:07:06,0,SEZ,2022-07-09,EY,True
2678,23037.0,0,MOW,1.0,City.Travel,2022-02-08T04:55:19,0,TYO,2022-07-16,EY,True
2679,8807.0,0,MOW,2.0,Kiwi.com,2022-02-03T19:32:24,0,KTW,2022-07-04,W6,True
2680,6673.0,0,MOW,2.0,Kiwi.com,2022-02-03T21:45:27,0,IBZ,2022-07-03,W6,True
2681,4960.0,0,MOW,0.0,MEGO.travel,2022-02-04T12:00:14,0,TOX,2022-07-16,DP,True
2682,2270.0,0,MOW,0.0,MEGO.travel,2022-02-04T12:45:29,0,OSW,2022-07-18,N4,True
2683,33329.0,0,MOW,1.0,Trip.com,2022-02-06T11:32:17,0,FIH,2022-07-06,AT,True
2684,38448.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T16:43:47,0,PER,2022-07-04,EY,True
2685,26261.0,0,MOW,2.0,City.Travel,2022-02-08T10:07:32,0,CNX,2022-07-02,EY,True
2686,33634.0,0,MOW,1.0,SuperKassa.ru,2022-02-08T21:34:56,0,SFO,2022-07-18,TK,True
2687,6419.0,0,MOW,1.0,Kiwi.com,2022-02-09T07:24:00,0,OSS,2022-07-16,A4,True
2688,26137.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T11:09:06,0,NYC,2022-07-29,TK,True
2689,30251.0,0,MOW,2.0,City.Travel,2022-02-09T08:13:03,0,DAR,2022-07-01,FZ,True
2690,18783.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T13:54:30,0,KGF,2022-07-17,SU,True
2691,40517.0,0,MOW,1.0,OneTwoTrip,2022-02-07T16:04:17,0,HOU,2022-07-03,SU,True
2692,3499.0,0,MOW,0.0,OneTwoTrip,2022-02-06T21:12:54,0,PES,2022-07-18,DP,True
2693,4875.0,0,MOW,0.0,Utair,2022-02-07T15:46:57,0,GRV,2022-07-08,UT,True
2694,35702.0,0,MOW,1.0,KupiBilet.ru,2022-02-05T16:07:51,0,BOS,2022-07-01,SU,True
2695,9570.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T22:22:03,0,VAR,2022-07-22,S7,True
2696,13091.0,0,MOW,2.0,Kiwi.com,2022-02-07T03:17:02,0,SHJ,2022-07-04,5W,True
2697,5639.0,0,MOW,1.0,Kiwi.com,2022-02-04T11:45:16,0,MLA,2022-07-04,W6,True
2698,7000.0,0,MOW,2.0,Kiwi.com,2022-02-03T11:33:34,0,CFU,2022-07-23,W6,True
2699,12659.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T17:14:53,0,ECN,2022-07-13,TK,True
2700,38847.0,0,MOW,1.0,Kiwi.com,2022-02-08T21:13:18,0,NAS,2022-07-01,SU,True
2701,3249.0,0,MOW,0.0,Aeroport.ru,2022-02-06T09:14:14,0,OGZ,2022-07-14,UT,True
2702,9644.0,0,MOW,1.0,Kiwi.com,2022-02-08T18:16:30,0,VLC,2022-07-09,W9,True
2703,20498.0,0,MOW,1.0,Biletix,2022-02-09T10:29:49,0,OHD,2022-07-17,LX,True
2704,31737.0,0,MOW,1.0,KupiBilet.ru,2022-02-03T12:46:40,0,NIM,2022-07-15,TK,True
2705,2465.0,0,MOW,0.0,Aviakassa,2022-02-09T11:01:44,0,KGD,2022-07-28,R3,True
2706,10480.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T16:21:17,0,ASR,2022-07-22,S7,True
2707,5830.0,0,MOW,0.0,S7 Airlines,2022-02-08T19:13:15,0,BHK,2022-07-13,S7,True
2708,36337.0,0,MOW,2.0,KupiBilet.ru,2022-02-06T14:28:53,0,ASJ,2022-07-01,AY,True
2709,11656.0,0,MOW,2.0,Kiwi.com,2022-02-08T11:03:33,0,RMI,2022-07-24,W9,True
2710,7184.0,0,MOW,0.0,TUI,2022-02-09T09:11:50,0,IKT,2022-07-13,DP,True
2711,18324.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T14:18:16,0,ULK,2022-07-17,UT,True
2712,6370.0,0,MOW,1.0,Kiwi.com,2022-02-08T22:20:57,0,IST,2022-07-23,A4,True
2713,41504.0,0,MOW,2.0,Kiwi.com,2022-02-09T00:10:05,0,BHZ,2022-07-06,TP,True
2714,10898.0,0,MOW,3.0,Tickets.ru,2022-02-03T23:51:02,0,TRN,2022-07-21,W6,True
2715,29135.0,0,MOW,4.0,KupiBilet.ru,2022-02-08T18:39:02,0,YVR,2022-07-17,WS,True
2716,7125.0,0,MOW,0.0,SuperKassa.ru,2022-02-08T19:19:31,0,SKG,2022-07-14,SU,True
2717,14438.0,0,MOW,0.0,SuperKassa.ru,2022-02-08T08:33:22,0,LLK,2022-07-17,N4,True
2718,7616.0,0,MOW,1.0,SuperSaver,2022-02-05T17:54:52,0,HER,2022-07-06,A3,True
2719,7801.0,0,MOW,1.0,KLM,2022-02-09T07:06:00,0,ROM,2022-07-04,KL,True
2720,10723.0,0,MOW,1.0,Kiwi.com,2022-02-08T11:27:51,0,TGD,2022-07-02,W9,True
2721,8735.0,0,MOW,2.0,Kiwi.com,2022-02-03T17:52:37,0,AGP,2022-07-22,W6,True
2722,12405.0,0,MOW,2.0,Kiwi.com,2022-02-08T18:37:59,0,KHE,2022-07-25,LO,True
2723,7367.0,0,MOW,2.0,KupiBilet.ru,2022-02-03T06:58:00,0,BTS,2022-07-22,W6,True
2724,4963.0,0,MOW,1.0,KupiBilet.ru,2022-02-03T15:07:04,0,STO,2022-07-11,W6,True
2725,9621.0,0,MOW,2.0,OneTwoTrip,2022-02-05T21:25:26,0,CIT,2022-07-02,5W,True
2726,6763.0,0,MOW,0.0,Uzbekistan airways,2022-02-07T22:51:17,0,KSQ,2022-07-25,HY,True
2727,2885.0,0,MOW,0.0,Rusline,2022-02-08T11:57:04,0,TBW,2022-07-20,7R,True
2728,4585.0,0,MOW,0.0,Rusline,2022-02-06T17:57:56,0,JOK,2022-07-05,7R,True
2729,35460.0,0,MOW,0.0,OZON,2022-02-08T14:02:53,0,VRA,2022-07-13,SU,True
2730,5193.0,0,MOW,1.0,Kiwi.com,2022-02-03T16:17:10,0,SZG,2022-07-12,W6,True
2731,5299.0,0,MOW,0.0,Tinkoff,2022-02-07T08:00:02,0,OMS,2022-07-12,DP,True
2732,3899.0,0,MOW,0.0,OneTwoTrip,2022-02-07T23:30:25,0,NAL,2022-07-27,DP,True
2733,3149.0,0,MOW,0.0,Tinkoff,2022-02-07T23:19:59,0,CSY,2022-07-27,DP,True
2734,11681.0,0,MOW,1.0,Kiwi.com,2022-02-03T11:41:41,0,LYS,2022-07-01,BA,True
2735,8037.0,0,MOW,1.0,Kiwi.com,2022-02-08T11:51:22,0,NCE,2022-07-13,W9,True
2736,3599.0,0,MOW,0.0,OneTwoTrip,2022-02-08T12:05:46,0,SVX,2022-07-05,DP,True
2737,22916.0,0,MOW,2.0,Kiwi.com,2022-02-05T10:25:59,0,LRS,2022-07-03,SU,True
2738,9146.0,0,MOW,1.0,City.Travel,2022-02-04T14:23:55,0,GDN,2022-07-15,AY,True
2739,29637.0,0,MOW,2.0,Aviakassa,2022-02-09T10:12:13,0,DPS,2022-07-04,SQ,True
2740,14469.0,0,MOW,2.0,Kiwi.com,2022-02-04T20:20:07,0,SXB,2022-07-11,BT,True
2741,13784.0,0,MOW,2.0,Kiwi.com,2022-02-08T13:55:46,0,DNK,2022-07-16,SU,True
2742,11131.0,0,MOW,1.0,Kiwi.com,2022-02-02T13:31:32,0,HTY,2022-07-01,PC,True
2743,7681.0,0,MOW,1.0,OneTwoTrip,2022-02-03T07:44:37,0,MUC,2022-07-28,A3,True
2744,6962.0,0,MOW,2.0,Kiwi.com,2022-02-03T13:35:16,0,BER,2022-07-18,W6,True
2745,25928.0,0,MOW,1.0,Mytrip.com,2022-02-04T19:09:19,0,CJB,2022-07-09,AI,True
2746,9592.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T14:43:17,0,MAN,2022-07-02,W9,True
2747,6763.0,0,MOW,0.0,Uzbekistan airways,2022-02-07T20:18:19,0,NCU,2022-07-22,HY,True
2748,33597.0,0,MOW,2.0,Kiwi.com,2022-02-08T19:14:27,0,SDQ,2022-07-13,2W,True
2749,8825.0,0,MOW,1.0,Mytrip.com,2022-02-08T20:40:32,0,EDI,2022-07-25,BT,True
2750,31679.0,0,MOW,1.0,Mytrip.com,2022-02-06T20:49:45,0,SAO,2022-07-05,TP,True
2751,14671.0,0,MOW,2.0,Kiwi.com,2022-02-05T18:44:29,0,IFO,2022-07-24,LO,True
2752,4110.0,0,MOW,0.0,MEGO.travel,2022-02-02T22:42:08,0,CEE,2022-07-22,D2,True
2753,17403.0,0,MOW,2.0,Kiwi.com,2022-02-05T21:10:34,0,ORN,2022-07-05,W9,True
2754,7305.0,0,MOW,0.0,OneTwoTrip,2022-02-09T10:46:28,0,RHO,2022-07-07,A3,True
2755,7014.0,0,MOW,1.0,Kiwi.com,2022-02-03T17:58:25,0,EIN,2022-07-02,W9,True
2756,9010.0,0,MOW,1.0,SuperSaver,2022-02-07T09:57:14,0,JMK,2022-07-06,A3,True
2757,9278.0,0,MOW,0.0,City.Travel,2022-02-09T07:20:49,0,UUD,2022-07-09,5N,True
